word, count, percent, cum
überhaupt«, 1, 0.02, 77.75
überhaupt, 1, 0.02, 77.77
überdies, 1, 0.02, 77.78
überblicken, 1, 0.02, 77.80
überall, 1, 0.02, 77.82
öffnete, 1, 0.02, 77.83
öffnet, 1, 0.02, 77.85
öffnen, 1, 0.02, 77.87
äußerste, 1, 0.02, 77.88
ängstlich, 1, 0.02, 77.90
Übrigens, 1, 0.02, 77.92
Überzieher, 1, 0.02, 77.93
Überzeugungskraft, 1, 0.02, 77.95
Überraschung, 1, 0.02, 77.97
Überholen, 1, 0.02, 77.98
»wollen, 1, 0.02, 78.00
»wo, 1, 0.02, 78.02
»wißt, 1, 0.02, 78.03
»wissen, 1, 0.02, 78.05
»wirklich, 1, 0.02, 78.07
»wieso, 1, 0.02, 78.08
»werden, 1, 0.02, 78.10
»wenn, 1, 0.02, 78.12
»warum, 1, 0.02, 78.13
»so«, 1, 0.02, 78.15
»seid, 1, 0.02, 78.17
»sei, 1, 0.02, 78.18
»schweig, 1, 0.02, 78.20
»ruhe, 1, 0.02, 78.22
»reden, 1, 0.02, 78.23
»nichts, 1, 0.02, 78.25
»natürlich, 1, 0.02, 78.27
»kommt«, 1, 0.02, 78.28
»keine, 1, 0.02, 78.30
»jetzt, 1, 0.02, 78.32
»ja«, 1, 0.02, 78.33
»ist, 1, 0.02, 78.35
»guten, 1, 0.02, 78.37
»gott, 1, 0.02, 78.38
»gerade, 1, 0.02, 78.40
»gehn, 1, 0.02, 78.42
»flieget, 1, 0.02, 78.43
»erkannt«, 1, 0.02, 78.45
»dort, 1, 0.02, 78.47
»die, 1, 0.02, 78.48
»das, 1, 0.02, 78.50
»darüber, 1, 0.02, 78.52
»damit, 1, 0.02, 78.53
»alles, 1, 0.02, 78.55
»alle, 1, 0.02, 78.57
»ach, 1, 0.02, 78.58
zügen, 1, 0.02, 78.60
zähnen, 1, 0.02, 78.62
zwinkerte, 1, 0.02, 78.63
zwingt, 1, 0.02, 78.65
zwingen, 1, 0.02, 78.67
zwinge, 1, 0.02, 78.68
zweitobersten, 1, 0.02, 78.70
zweiten, 1, 0.02, 78.72
zweite, 1, 0.02, 78.73
zweifel, 1, 0.02, 78.75
zwar, 1, 0.02, 78.77
zustandes, 1, 0.02, 78.78
zustand, 1, 0.02, 78.80
zusperren, 1, 0.02, 78.82
zuschlägt, 1, 0.02, 78.83
zusammen«, 1, 0.02, 78.85
zurückzulaufen, 1, 0.02, 78.87
zurückkehrende, 1, 0.02, 78.88
zurückgeneigt, 1, 0.02, 78.90
zurückdrehen, 1, 0.02, 78.92
zumindest, 1, 0.02, 78.93
zukunft, 1, 0.02, 78.95
zuhausebleiben, 1, 0.02, 78.97
zugleich, 1, 0.02, 78.98
zugesperrt«, 1, 0.02, 79.00
zugefügt, 1, 0.02, 79.02
zug, 1, 0.02, 79.03
zuerst, 1, 0.02, 79.05
zog, 1, 0.02, 79.07
zitterten, 1, 0.02, 79.08
zitternden, 1, 0.02, 79.10
zitternde, 1, 0.02, 79.12
zimmerwand, 1, 0.02, 79.13
ziemlich, 1, 0.02, 79.15
ziehe, 1, 0.02, 79.17
zerrieb, 1, 0.02, 79.18
zerlumpt, 1, 0.02, 79.20
zerkratzte, 1, 0.02, 79.22
zeitlang, 1, 0.02, 79.23
zeigen, 1, 0.02, 79.25
zeichen, 1, 0.02, 79.27
zehnmal, 1, 0.02, 79.28
z, 1, 0.02, 79.30
wölbung, 1, 0.02, 79.32
wärme, 1, 0.02, 79.33
wären, 1, 0.02, 79.35
wurzeln, 1, 0.02, 79.37
wurzel, 1, 0.02, 79.38
wurden, 1, 0.02, 79.40
wuchs, 1, 0.02, 79.42
wozu, 1, 0.02, 79.43
wollten, 1, 0.02, 79.45
wollen«, 1, 0.02, 79.47
wohnungstür, 1, 0.02, 79.48
wohnungen, 1, 0.02, 79.50
wohnt, 1, 0.02, 79.52
wohne, 1, 0.02, 79.53
wochenlang, 1, 0.02, 79.55
witterung, 1, 0.02, 79.57
wirtshäusern, 1, 0.02, 79.58
wirtshausgarten, 1, 0.02, 79.60
wirklichkeit, 1, 0.02, 79.62
wirklichen, 1, 0.02, 79.63
wirft, 1, 0.02, 79.65
wird;, 1, 0.02, 79.67
winzige, 1, 0.02, 79.68
winket, 1, 0.02, 79.70
winkel, 1, 0.02, 79.72
wildgewordene, 1, 0.02, 79.73
wildbachbrücke, 1, 0.02, 79.75
wieso, 1, 0.02, 79.77
wiehernden, 1, 0.02, 79.78
wiederholen, 1, 0.02, 79.80
wiederfindet, 1, 0.02, 79.82
widerscheinen, 1, 0.02, 79.83
wettrennen, 1, 0.02, 79.85
wetter, 1, 0.02, 79.87
westenknöpfe, 1, 0.02, 79.88
wesenlose, 1, 0.02, 79.90
werketages, 1, 0.02, 79.92
werfen, 1, 0.02, 79.93
werde«, 1, 0.02, 79.95
werdet, 1, 0.02, 79.97
wendete, 1, 0.02, 79.98
wem, 1, 0.02, 80.00
welt, 1, 0.02, 80.02
wellen, 1, 0.02, 80.03
welches, 1, 0.02, 80.05
welche, 1, 0.02, 80.07
weißgetünchte, 1, 0.02, 80.08
weißer, 1, 0.02, 80.10
weiteres, 1, 0.02, 80.12
weitem, 1, 0.02, 80.13
weit, 1, 0.02, 80.15
weisheit, 1, 0.02, 80.17
weise, 1, 0.02, 80.18
weinen, 1, 0.02, 80.20
wein, 1, 0.02, 80.22
weile, 1, 0.02, 80.23
weibliches, 1, 0.02, 80.25
wehte, 1, 0.02, 80.27
wehmut, 1, 0.02, 80.28
wegwarf, 1, 0.02, 80.30
wegschieben, 1, 0.02, 80.32
wegnehmen, 1, 0.02, 80.33
weggehn, 1, 0.02, 80.35
weges, 1, 0.02, 80.37
wege, 1, 0.02, 80.38
wegdenken, 1, 0.02, 80.40
weg;, 1, 0.02, 80.42
wechselt, 1, 0.02, 80.43
warten, 1, 0.02, 80.45
warnen, 1, 0.02, 80.47
warmen, 1, 0.02, 80.48
warfen, 1, 0.02, 80.50
wahrung, 1, 0.02, 80.52
wahren, 1, 0.02, 80.53
wagrecht, 1, 0.02, 80.55
wagens, 1, 0.02, 80.57
wagenpferde, 1, 0.02, 80.58
waffen, 1, 0.02, 80.60
wachten, 1, 0.02, 80.62
wachhalten, 1, 0.02, 80.63
völlig, 1, 0.02, 80.65
vorüber«, 1, 0.02, 80.67
vorüberzuschauen, 1, 0.02, 80.68
vorüberkommen, 1, 0.02, 80.70
vorüberging, 1, 0.02, 80.72
vorübergeht, 1, 0.02, 80.73
vorübergegangen, 1, 0.02, 80.75
vorübergefahren«, 1, 0.02, 80.77
vorüberfährt, 1, 0.02, 80.78
vorüberfahren, 1, 0.02, 80.80
