index, word, count, percent, cum
4466, местам, 1, 0.01, 82.94
4467, меря, 1, 0.01, 82.94
4468, меры, 1, 0.01, 82.95
4469, мерцаньем, 1, 0.01, 82.95
4470, мертвыми, 1, 0.01, 82.96
4471, мертвой;, 1, 0.01, 82.96
4472, мертвии, 1, 0.01, 82.97
4473, мертвецов, 1, 0.01, 82.97
4474, мертвенное, 1, 0.01, 82.98
4475, меркнет, 1, 0.01, 82.98
4476, мерить, 1, 0.01, 82.99
4477, мерзость;, 1, 0.01, 83.00
4478, мерзок, 1, 0.01, 83.00
4479, мерз, 1, 0.01, 83.01
4480, мера, 1, 0.01, 83.01
4481, меня;, 1, 0.01, 83.02
4482, мене, 1, 0.01, 83.02
4483, мелких, 1, 0.01, 83.03
4484, мгновенный, 1, 0.01, 83.03
4485, мгновенно, 1, 0.01, 83.04
4486, мглой;, 1, 0.01, 83.04
4487, мглистым, 1, 0.01, 83.05
4488, мгла, 1, 0.01, 83.06
4489, мая, 1, 0.01, 83.06
4490, мать, 1, 0.01, 83.07
4491, матерь, 1, 0.01, 83.07
4492, маститой, 1, 0.01, 83.08
4493, мастикою, 1, 0.01, 83.08
4494, маслина, 1, 0.01, 83.09
4495, маня, 1, 0.01, 83.09
4496, мановеньем, 1, 0.01, 83.10
4497, манну, 1, 0.01, 83.10
4498, манию, 1, 0.01, 83.11
4499, малу, 1, 0.01, 83.12
4500, малой, 1, 0.01, 83.12
4501, малое, 1, 0.01, 83.13
4502, маловерный, 1, 0.01, 83.13
4503, маловерах, 1, 0.01, 83.14
4504, мало, 1, 0.01, 83.14
4505, малейшее, 1, 0.01, 83.15
4506, маги, 1, 0.01, 83.15
4507, лютых, 1, 0.01, 83.16
4508, люты, 1, 0.01, 83.16
4509, люту, 1, 0.01, 83.17
4510, лютая, 1, 0.01, 83.17
4511, лют, 1, 0.01, 83.18
4512, людях, 1, 0.01, 83.19
4513, людския, 1, 0.01, 83.19
4514, люди:, 1, 0.01, 83.20
4515, люди, 1, 0.01, 83.20
4516, людей;, 1, 0.01, 83.21
4517, людей:, 1, 0.01, 83.21
4518, любящих, 1, 0.01, 83.22
4519, любящим, 1, 0.01, 83.22
4520, люблю;, 1, 0.01, 83.23
4521, любишь, 1, 0.01, 83.23
4522, любите, 1, 0.01, 83.24
4523, любит, 1, 0.01, 83.25
4524, любим, 1, 0.01, 83.25
4525, любил, 1, 0.01, 83.26
4526, любезных, 1, 0.01, 83.26
4527, любезный, 1, 0.01, 83.27
4528, любезно, 1, 0.01, 83.27
4529, льют;, 1, 0.01, 83.28
4530, льщуся, 1, 0.01, 83.28
4531, льститься, 1, 0.01, 83.29
4532, льстит, 1, 0.01, 83.29
4533, льстецов—, 1, 0.01, 83.30
4534, льстецов, 1, 0.01, 83.31
4535, льется, 1, 0.01, 83.31
4536, льет;, 1, 0.01, 83.32
4537, льдяна;, 1, 0.01, 83.32
4538, льву, 1, 0.01, 83.33
4539, львов, 1, 0.01, 83.33
4540, льва;, 1, 0.01, 83.34
4541, лучшей, 1, 0.01, 83.34
4542, лучшаго, 1, 0.01, 83.35
4543, лучом;, 1, 0.01, 83.35
4544, лучистый, 1, 0.01, 83.36
4545, лучисто, 1, 0.01, 83.37
4546, лучей—, 1, 0.01, 83.37
4547, лучезарны, 1, 0.01, 83.38
4548, лучезарность, 1, 0.01, 83.38
4549, лучезарном, 1, 0.01, 83.39
4550, лучезарной, 1, 0.01, 83.39
4551, лучезарно, 1, 0.01, 83.40
4552, лучезарна, 1, 0.01, 83.40
4553, луны, 1, 0.01, 83.41
4554, лунный, 1, 0.01, 83.41
4555, лунной, 1, 0.01, 83.42
4556, лун, 1, 0.01, 83.42
4557, луков, 1, 0.01, 83.43
4558, луки, 1, 0.01, 83.44
4559, лукавых, 1, 0.01, 83.44
4560, лукавыми, 1, 0.01, 83.45
4561, лукавый, 1, 0.01, 83.45
4562, лукавствии, 1, 0.01, 83.46
4563, лук, 1, 0.01, 83.46
4564, лугам, 1, 0.01, 83.47
4565, луга, 1, 0.01, 83.47
4566, лону, 1, 0.01, 83.48
4567, лоном, 1, 0.01, 83.48
4568, лона, 1, 0.01, 83.49
4569, ложь, 1, 0.01, 83.50
4570, ложны:, 1, 0.01, 83.50
4571, ложной, 1, 0.01, 83.51
4572, ложатся;, 1, 0.01, 83.51
4573, ложа, 1, 0.01, 83.52
4574, логовищах, 1, 0.01, 83.52
4575, ловят, 1, 0.01, 83.53
4576, ловцов, 1, 0.01, 83.53
4577, ловца, 1, 0.01, 83.54
4578, лов, 1, 0.01, 83.54
4579, лобызать, 1, 0.01, 83.55
4580, лобном, 1, 0.01, 83.56
4581, лобно, 1, 0.01, 83.56
4582, лия, 1, 0.01, 83.57
4583, лицом;, 1, 0.01, 83.57
4584, лицо, 1, 0.01, 83.58
4585, лицемерья, 1, 0.01, 83.58
4586, лицах, 1, 0.01, 83.59
4587, лихв, 1, 0.01, 83.59
4588, листьев, 1, 0.01, 83.60
4589, листы;, 1, 0.01, 83.60
4590, лиру, 1, 0.01, 83.61
4591, лилася, 1, 0.01, 83.61
4592, ликует, 1, 0.01, 83.62
4593, лику, 1, 0.01, 83.63
4594, ликом, 1, 0.01, 83.63
4595, лики, 1, 0.01, 83.64
4596, лике, 1, 0.01, 83.64
4597, лика, 1, 0.01, 83.65
4598, лиется, 1, 0.01, 83.65
4599, лжи, 1, 0.01, 83.66
4600, лжами, 1, 0.01, 83.66
4601, лечу, 1, 0.01, 83.67
4602, летит:, 1, 0.01, 83.67
4603, летаю, 1, 0.01, 83.68
4604, летаешь, 1, 0.01, 83.69
4605, лета, 1, 0.01, 83.69
4606, лесу, 1, 0.01, 83.70
4607, лесть, 1, 0.01, 83.70
4608, лестна, 1, 0.01, 83.71
4609, лесах, 1, 0.01, 83.71
4610, лесами, 1, 0.01, 83.72
4611, лепый, 1, 0.01, 83.72
4612, лепоты, 1, 0.01, 83.73
4613, лепетав—, 1, 0.01, 83.73
4614, леностью, 1, 0.01, 83.74
4615, лелеют, 1, 0.01, 83.75
4616, лелей, 1, 0.01, 83.75
4617, лезвие, 1, 0.01, 83.76
4618, лежащего, 1, 0.01, 83.76
4619, лед;, 1, 0.01, 83.77
4620, легкомыслен, 1, 0.01, 83.77
4621, легкий, 1, 0.01, 83.78
4622, легки, 1, 0.01, 83.78
4623, легионам, 1, 0.01, 83.79
4624, ласточка, 1, 0.01, 83.79
4625, ланите, 1, 0.01, 83.80
4626, лампады, 1, 0.01, 83.80
4627, лазурны, 1, 0.01, 83.81
4628, лазурну, 1, 0.01, 83.82
4629, лазурной, 1, 0.01, 83.82
4630, лазурно, 1, 0.01, 83.83
4631, лазури, 1, 0.01, 83.83
4632, лавр, 1, 0.01, 83.84
4633, кущах, 1, 0.01, 83.84
4634, кущ, 1, 0.01, 83.85
4635, кустов, 1, 0.01, 83.85
4636, кустах, 1, 0.01, 83.86
4637, куримый, 1, 0.01, 83.86
4638, купно, 1, 0.01, 83.87
4639, кумиры;, 1, 0.01, 83.88
4640, кумиры, 1, 0.01, 83.88
4641, кумиру, 1, 0.01, 83.89
4642, кумира, 1, 0.01, 83.89
4643, кумир;, 1, 0.01, 83.90
4644, крылы:, 1, 0.01, 83.90
4645, крылы, 1, 0.01, 83.91
4646, крылах, 1, 0.01, 83.91
4647, крушишься, 1, 0.01, 83.92
4648, крушиться, 1, 0.01, 83.92
4649, крушится, 1, 0.01, 83.93
4650, круши, 1, 0.01, 83.94
4651, крутых, 1, 0.01, 83.94
4652, круты, 1, 0.01, 83.95
4653, кругу, 1, 0.01, 83.95
4654, кругом, 1, 0.01, 83.96
4655, круги, 1, 0.01, 83.96
4656, круг;, 1, 0.01, 83.97
4657, кроют, 1, 0.01, 83.97
4658, кротость, 1, 0.01, 83.98
4659, кроткому, 1, 0.01, 83.98
4660, кротких, 1, 0.01, 83.99
4661, кротить, 1, 0.01, 84.00
4662, кропит, 1, 0.01, 84.00
4663, кровями, 1, 0.01, 84.01
4664, кровом;, 1, 0.01, 84.01
4665, кровом, 1, 0.01, 84.02
4666, кровавым, 1, 0.01, 84.02
4667, кристалей, 1, 0.01, 84.03
4668, крин, 1, 0.01, 84.03
4669, крику, 1, 0.01, 84.04
4670, крик, 1, 0.01, 84.04
4671, крестном, 1, 0.01, 84.05
4672, крепче, 1, 0.01, 84.05
4673, крепких, 1, 0.01, 84.06
4674, крепкий, 1, 0.01, 84.07
4675, крепится, 1, 0.01, 84.07
4676, крепися, 1, 0.01, 84.08
4677, кремня, 1, 0.01, 84.08
4678, кремнисты, 1, 0.01, 84.09
4679, краше, 1, 0.01, 84.09
4680, краткий, 1, 0.01, 84.10
4681, красу, 1, 0.01, 84.10
4682, крастелина, 1, 0.01, 84.11
4683, красотой, 1, 0.01, 84.11
4684, красой—, 1, 0.01, 84.12
4685, красный, 1, 0.01, 84.13
4686, красно, 1, 0.01, 84.13
4687, краску, 1, 0.01, 84.14
4688, красе, 1, 0.01, 84.14
4689, крайня, 1, 0.01, 84.15
4690, крайности, 1, 0.01, 84.15
4691, крайностей, 1, 0.01, 84.16
4692, край, 1, 0.01, 84.16
4693, кою, 1, 0.01, 84.17
4694, которых, 1, 0.01, 84.17
4695, которые, 1, 0.01, 84.18
4696, которую, 1, 0.01, 84.19
4697, косу, 1, 0.01, 84.19
4698, костями;, 1, 0.01, 84.20
4699, корысти, 1, 0.01, 84.20
4700, корон, 1, 0.01, 84.21
4701, корнями, 1, 0.01, 84.21
4702, корнистый, 1, 0.01, 84.22
4703, корне, 1, 0.01, 84.22
4704, корень, 1, 0.01, 84.23
4705, копие;, 1, 0.01, 84.23
4706, кончина, 1, 0.01, 84.24
4707, кончил, 1, 0.01, 84.24
4708, концы, 1, 0.01, 84.25
4709, концом:, 1, 0.01, 84.26
4710, концов, 1, 0.01, 84.26
4711, конца», 1, 0.01, 84.27
4712, конских, 1, 0.01, 84.27
4713, конечно—, 1, 0.01, 84.28
4714, коло, 1, 0.01, 84.28
4715, колесо:, 1, 0.01, 84.29
4716, колеснице, 1, 0.01, 84.29
4717, колес, 1, 0.01, 84.30
4718, колее, 1, 0.01, 84.30
4719, колебался, 1, 0.01, 84.31
4720, колебав, 1, 0.01, 84.32
4721, козни, 1, 0.01, 84.32
4722, козней, 1, 0.01, 84.33
4723, коему, 1, 0.01, 84.33
4724, коем, 1, 0.01, 84.34
4725, кое, 1, 0.01, 84.34
4726, когтей, 1, 0.01, 84.35
4727, ковчегом, 1, 0.01, 84.35
4728, коварствы—, 1, 0.01, 84.36
4729, коварство, 1, 0.01, 84.36
4730, коварных, 1, 0.01, 84.37
4731, ковал, 1, 0.01, 84.38
4732, ков;, 1, 0.01, 84.38
4733, ков, 1, 0.01, 84.39
4734, князя, 1, 0.01, 84.39
4735, князи, 1, 0.01, 84.40
4736, князей, 1, 0.01, 84.40
4737, княгиня, 1, 0.01, 84.41
4738, книги, 1, 0.01, 84.41
4739, клятвы, 1, 0.01, 84.42
4740, клятву, 1, 0.01, 84.42
4741, клянут, 1, 0.01, 84.43
4742, клянет, 1, 0.01, 84.43
4743, ключом, 1, 0.01, 84.44
4744, клубилася, 1, 0.01, 84.45
4745, клочья, 1, 0.01, 84.45
4746, клонясь, 1, 0.01, 84.46
4747, клевещите, 1, 0.01, 84.46
4748, кладбищ, 1, 0.01, 84.47
4749, кит, 1, 0.01, 84.47
4750, кисти, 1, 0.01, 84.48
4751, кипящий, 1, 0.01, 84.48
4752, кипят, 1, 0.01, 84.49
4753, кинешь, 1, 0.01, 84.49
4754, кидай, 1, 0.01, 84.50
4755, кидает, 1, 0.01, 84.51
4756, кивот, 1, 0.01, 84.51
4757, кедров, 1, 0.01, 84.52
4758, кедр;, 1, 0.01, 84.52
4759, каюся, 1, 0.01, 84.53
4760, катясь, 1, 0.01, 84.53
4761, катился, 1, 0.01, 84.54
4762, катились, 1, 0.01, 84.54
4763, касаясь, 1, 0.01, 84.55
4764, карать, 1, 0.01, 84.55
4765, карай, 1, 0.01, 84.56
4766, караешь, 1, 0.01, 84.57
4767, капля, 1, 0.01, 84.57
4768, капли, 1, 0.01, 84.58
4769, капле, 1, 0.01, 84.58
4770, камыше, 1, 0.01, 84.59
4771, камня, 1, 0.01, 84.59
4772, камнистых, 1, 0.01, 84.60
4773, камне, 1, 0.01, 84.60
4774, каменной, 1, 0.01, 84.61
4775, камение, 1, 0.01, 84.61
4776, какую, 1, 0.01, 84.62
4777, каким, 1, 0.01, 84.62
4778, какие, 1, 0.01, 84.63
4779, казнил, 1, 0.01, 84.64
4780, казался, 1, 0.01, 84.64
4781, казались, 1, 0.01, 84.65
4782, каждый, 1, 0.01, 84.65
4783, ищущий, 1, 0.01, 84.66
4784, их—, 1, 0.01, 84.66
4785, их:, 1, 0.01, 84.67
4786, исчислить, 1, 0.01, 84.67
4787, исчезнувшим, 1, 0.01, 84.68
4788, исчезнет, 1, 0.01, 84.68
4789, исцелять, 1, 0.01, 84.69
4790, исцелит, 1, 0.01, 84.70
4791, исцеленны, 1, 0.01, 84.70
4792, исхожденье, 1, 0.01, 84.71
4793, исходе, 1, 0.01, 84.71
4794, истый, 1, 0.01, 84.72
4795, истреблю, 1, 0.01, 84.72
4796, истребит, 1, 0.01, 84.73
4797, источнике, 1, 0.01, 84.73
4798, истнил, 1, 0.01, 84.74
4799, истни, 1, 0.01, 84.74
4800, истлят, 1, 0.01, 84.75
4801, истлеваю, 1, 0.01, 84.76
4802, истины, 1, 0.01, 84.76
4803, истиною», 1, 0.01, 84.77
4804, истиной, 1, 0.01, 84.77
4805, истиннии, 1, 0.01, 84.78
4806, истек, 1, 0.01, 84.78
4807, иссохнет, 1, 0.01, 84.79
4808, иссопом, 1, 0.01, 84.79
4809, испытать, 1, 0.01, 84.80
4810, испускают, 1, 0.01, 84.80
4811, испускал, 1, 0.01, 84.81
4812, испускает, 1, 0.01, 84.82
4813, исполнит, 1, 0.01, 84.82
4814, исповедать;, 1, 0.01, 84.83
4815, искушенье, 1, 0.01, 84.83
4816, искусства, 1, 0.01, 84.84
4817, искупленье, 1, 0.01, 84.84
4818, искупил, 1, 0.01, 84.85
4819, искру, 1, 0.01, 84.85
4820, искренню, 1, 0.01, 84.86
4821, искренних, 1, 0.01, 84.86
4822, искренней, 1, 0.01, 84.87
4823, иском, 1, 0.01, 84.87
4824, искать, 1, 0.01, 84.88
4825, искал, 1, 0.01, 84.89
4826, иным, 1, 0.01, 84.89
4827, иные, 1, 0.01, 84.90
4828, ини, 1, 0.01, 84.90
4829, инея, 1, 0.01, 84.91
4830, имущий, 1, 0.01, 84.91
4831, имущи, 1, 0.01, 84.92
4832, имущаго, 1, 0.01, 84.92
4833, императору, 1, 0.01, 84.93
4834, ими, 1, 0.01, 84.93
4835, иметь, 1, 0.01, 84.94
4836, именем, 1, 0.01, 84.95
4837, имена, 1, 0.01, 84.95
4838, имел:, 1, 0.01, 84.96
4839, имеем, 1, 0.01, 84.96
4840, им:, 1, 0.01, 84.97
4841, изымешь, 1, 0.01, 84.97
4842, изъятья;, 1, 0.01, 84.98
4843, изъяснить, 1, 0.01, 84.98
4844, изъемлет, 1, 0.01, 84.99
4845, изумленный, 1, 0.01, 84.99
4846, изумлении, 1, 0.01, 85.00
4847, изрек, 1, 0.01, 85.01
4848, изобразуют, 1, 0.01, 85.01
4849, изобразить, 1, 0.01, 85.02
4850, изображаешь, 1, 0.01, 85.02
4851, изобильно, 1, 0.01, 85.03
4852, изобилием, 1, 0.01, 85.03
4853, изнуренна, 1, 0.01, 85.04
4854, изнеможеньям, 1, 0.01, 85.04
4855, изми, 1, 0.01, 85.05
4856, изложенный, 1, 0.01, 85.05
4857, излилось, 1, 0.01, 85.06
4858, излив, 1, 0.01, 85.06
4859, изженутся, 1, 0.01, 85.07
4860, издше», 1, 0.01, 85.08
4861, издше, 1, 0.01, 85.08
4862, издают, 1, 0.01, 85.09
4863, изгоню, 1, 0.01, 85.09
4864, изводишь, 1, 0.01, 85.10
4865, извлекают, 1, 0.01, 85.10
4866, известну;, 1, 0.01, 85.11
4867, известна, 1, 0.01, 85.11
4868, избранных, 1, 0.01, 85.12
4869, избранна, 1, 0.01, 85.12
4870, избран, 1, 0.01, 85.13
4871, избежать, 1, 0.01, 85.14
4872, избавляя, 1, 0.01, 85.14
4873, избавить, 1, 0.01, 85.15
4874, избава, 1, 0.01, 85.15
4875, иерусалимского:, 1, 0.01, 85.16
4876, идут;, 1, 0.01, 85.16
4877, идти:, 1, 0.01, 85.17
4878, идолы, 1, 0.01, 85.17
4879, идолам, 1, 0.01, 85.18
4880, идите», 1, 0.01, 85.18
4881, идем—, 1, 0.01, 85.19
4882, играет, 1, 0.01, 85.20
4883, иго, 1, 0.01, 85.20
4884, зыбях:, 1, 0.01, 85.21
4885, зыбуч, 1, 0.01, 85.21
4886, зыблющим, 1, 0.01, 85.22
4887, зыблются, 1, 0.01, 85.22
4888, зыблет, 1, 0.01, 85.23
4889, зыбки, 1, 0.01, 85.23
4890, зыбей, 1, 0.01, 85.24
4891, зубцом, 1, 0.01, 85.24
4892, зубов, 1, 0.01, 85.25
4893, зубами, 1, 0.01, 85.25
4894, зря:, 1, 0.01, 85.26
4895, зрюсь, 1, 0.01, 85.27
4896, зрю:, 1, 0.01, 85.27
4897, зрится:, 1, 0.01, 85.28
4898, зритель:, 1, 0.01, 85.28
4899, зритель, 1, 0.01, 85.29
4900, зрите, 1, 0.01, 85.29
4901, зрит:, 1, 0.01, 85.30
4902, зримый, 1, 0.01, 85.30
4903, зримой, 1, 0.01, 85.31
4904, зримая, 1, 0.01, 85.31
4905, зрим, 1, 0.01, 85.32
4906, зреть:, 1, 0.01, 85.33
4907, зрением, 1, 0.01, 85.33
4908, зрелой, 1, 0.01, 85.34
4909, зрели, 1, 0.01, 85.34
4910, зрел:, 1, 0.01, 85.35
4911, зреем, 1, 0.01, 85.35
4912, зраке, 1, 0.01, 85.36
4913, зовущий, 1, 0.01, 85.36
4914, зову, 1, 0.01, 85.37
4915, зовет, 1, 0.01, 85.37
4916, зноем, 1, 0.01, 85.38
4917, знатен, 1, 0.01, 85.39
4918, знамя, 1, 0.01, 85.39
4919, знаменье, 1, 0.01, 85.40
4920, знамение, 1, 0.01, 85.40
4921, знало, 1, 0.01, 85.41
4922, знали, 1, 0.01, 85.41
4923, знаки, 1, 0.01, 85.42
4924, знак, 1, 0.01, 85.42
4925, знай, 1, 0.01, 85.43
4926, знаем, 1, 0.01, 85.43
4927, змия, 1, 0.01, 85.44
4928, змий:, 1, 0.01, 85.45
4929, змей, 1, 0.01, 85.45
4930, злыя, 1, 0.01, 85.46
4931, злую, 1, 0.01, 85.46
4932, злою;, 1, 0.01, 85.47
4933, злости, 1, 0.01, 85.47
4934, злословь, 1, 0.01, 85.48
4935, зломышленных, 1, 0.01, 85.48
4936, злом, 1, 0.01, 85.49
4937, злокознен, 1, 0.01, 85.49
4938, злодеяний, 1, 0.01, 85.50
4939, злодеями, 1, 0.01, 85.50
4940, злодеям, 1, 0.01, 85.51
4941, злодейству, 1, 0.01, 85.52
4942, злодействия, 1, 0.01, 85.52
4943, злодейства, 1, 0.01, 85.53
4944, злодеем, 1, 0.01, 85.53
4945, злобой, 1, 0.01, 85.54
4946, злобен;, 1, 0.01, 85.54
4947, злобе, 1, 0.01, 85.55
4948, зло;, 1, 0.01, 85.55
4949, злей, 1, 0.01, 85.56
4950, злая, 1, 0.01, 85.56
4951, злачный, 1, 0.01, 85.57
4952, злачные, 1, 0.01, 85.58
4953, злачны, 1, 0.01, 85.58
4954, златых, 1, 0.01, 85.59
4955, златым, 1, 0.01, 85.59
4956, златую, 1, 0.01, 85.60
4957, злату, 1, 0.01, 85.60
4958, златой, 1, 0.01, 85.61
4959, злата, 1, 0.01, 85.61
4960, злаков, 1, 0.01, 85.62
4961, злаго, 1, 0.01, 85.62
4962, зла;, 1, 0.01, 85.63
4963, зияет, 1, 0.01, 85.64
4964, зимой, 1, 0.01, 85.64
4965, зиждительница, 1, 0.01, 85.65
4966, зиждет, 1, 0.01, 85.65
4967, зерцало, 1, 0.01, 85.66
4968, зерцале, 1, 0.01, 85.66
4969, зерно, 1, 0.01, 85.67
4970, зенит, 1, 0.01, 85.67
4971, земныя, 1, 0.01, 85.68
4972, земные, 1, 0.01, 85.68
4973, земной, 1, 0.01, 85.69
4974, земно, 1, 0.01, 85.69
4975, землею, 1, 0.01, 85.70
4976, землей, 1, 0.01, 85.71
4977, земледелье, 1, 0.01, 85.71
4978, земле, 1, 0.01, 85.72
4979, зельна, 1, 0.01, 85.72
4980, зеленый, 1, 0.01, 85.73
4981, зевы, 1, 0.01, 85.73
4982, здравием, 1, 0.01, 85.74
4983, здравие, 1, 0.01, 85.74
4984, здрав, 1, 0.01, 85.75
4985, здешня, 1, 0.01, 85.75
4986, здешних, 1, 0.01, 85.76
4987, здешне, 1, 0.01, 85.77
4988, зде, 1, 0.01, 85.77
4989, здателем, 1, 0.01, 85.78
4990, зданья, 1, 0.01, 85.78
4991, звучите, 1, 0.01, 85.79
4992, звуку, 1, 0.01, 85.79
4993, звуков, 1, 0.01, 85.80
4994, звоном, 1, 0.01, 85.80
4995, звонким, 1, 0.01, 85.81
4996, звона—, 1, 0.01, 85.81
4997, звон;, 1, 0.01, 85.82
4998, звон, 1, 0.01, 85.83
4999, зверями, 1, 0.01, 85.83
5000, зверям, 1, 0.01, 85.84
5001, зверьми, 1, 0.01, 85.84
5002, зверску, 1, 0.01, 85.85
5003, звери, 1, 0.01, 85.85
5004, зверей, 1, 0.01, 85.86
5005, звено;, 1, 0.01, 85.86
5006, звене, 1, 0.01, 85.87
5007, звезду, 1, 0.01, 85.87
5008, звездны:, 1, 0.01, 85.88
5009, звездны, 1, 0.01, 85.88
5010, звездну, 1, 0.01, 85.89
5011, звездной, 1, 0.01, 85.90
5012, звездна, 1, 0.01, 85.90
5013, звал, 1, 0.01, 85.91
