word, count, percent, cum
sois, 56, 0.01, 74.36
sobrina, 56, 0.01, 74.37
presente, 56, 0.01, 74.39
pasaba, 56, 0.01, 74.40
mar, 56, 0.01, 74.42
hallado, 56, 0.01, 74.43
enamorado, 56, 0.01, 74.44
caer, 56, 0.01, 74.46
venga, 55, 0.01, 74.47
vencido, 55, 0.01, 74.49
veinte, 55, 0.01, 74.50
resolución, 55, 0.01, 74.52
quitar, 55, 0.01, 74.53
oídos, 55, 0.01, 74.55
obra, 55, 0.01, 74.56
lleno, 55, 0.01, 74.57
lejos, 55, 0.01, 74.59
lado, 55, 0.01, 74.60
encima, 55, 0.01, 74.62
dueñas, 55, 0.01, 74.63
doy, 55, 0.01, 74.65
discreción, 55, 0.01, 74.66
carrasco, 55, 0.01, 74.68
alta, 55, 0.01, 74.69
princesa, 54, 0.01, 74.70
poeta, 54, 0.01, 74.72
plática, 54, 0.01, 74.73
obras, 54, 0.01, 74.75
nueva, 54, 0.01, 74.76
llamar, 54, 0.01, 74.78
letras, 54, 0.01, 74.79
hambre, 54, 0.01, 74.80
esperando, 54, 0.01, 74.82
dijese, 54, 0.01, 74.83
darle, 54, 0.01, 74.85
altisidora, 54, 0.01, 74.86
acaso, 54, 0.01, 74.87
servir, 53, 0.01, 74.89
sacar, 53, 0.01, 74.90
reina, 53, 0.01, 74.92
poca, 53, 0.01, 74.93
oyó, 53, 0.01, 74.94
mirando, 53, 0.01, 74.96
habrá, 53, 0.01, 74.97
encantado, 53, 0.01, 74.99
diga, 53, 0.01, 75.00
destas, 53, 0.01, 75.01
dejando, 53, 0.01, 75.03
responder, 52, 0.01, 75.04
quieres, 52, 0.01, 75.05
oficio, 52, 0.01, 75.07
mujeres, 52, 0.01, 75.08
iban, 52, 0.01, 75.10
gigante, 52, 0.01, 75.11
esposo, 52, 0.01, 75.12
dineros, 52, 0.01, 75.14
contar, 52, 0.01, 75.15
carro, 52, 0.01, 75.16
blanca, 52, 0.01, 75.18
aldea, 52, 0.01, 75.19
aire, 52, 0.01, 75.20
verdadera, 51, 0.01, 75.22
segunda, 51, 0.01, 75.23
llegando, 51, 0.01, 75.24
ejercicio, 51, 0.01, 75.26
cuidado, 51, 0.01, 75.27
contó, 51, 0.01, 75.28
asimismo, 51, 0.01, 75.30
acuerdo, 51, 0.01, 75.31
voy, 50, 0.01, 75.32
verdadero, 50, 0.01, 75.34
supo, 50, 0.01, 75.35
sepa, 50, 0.01, 75.36
roque, 50, 0.01, 75.38
reales, 50, 0.01, 75.39
puesta, 50, 0.01, 75.40
presencia, 50, 0.01, 75.42
moros, 50, 0.01, 75.43
licenciado, 50, 0.01, 75.44
historias, 50, 0.01, 75.46
fuego, 50, 0.01, 75.47
daré, 50, 0.01, 75.48
claro, 50, 0.01, 75.50
acabar, 50, 0.01, 75.51
versos, 49, 0.01, 75.52
trae, 49, 0.01, 75.53
servido, 49, 0.01, 75.55
sacó, 49, 0.01, 75.56
ruido, 49, 0.01, 75.57
prosiguió, 49, 0.01, 75.59
pesar, 49, 0.01, 75.60
moro, 49, 0.01, 75.61
miedo, 49, 0.01, 75.62
esposa, 49, 0.01, 75.64
efecto, 49, 0.01, 75.65
decís, 49, 0.01, 75.66
basilio, 49, 0.01, 75.68
van, 48, 0.01, 75.69
salud, 48, 0.01, 75.70
risa, 48, 0.01, 75.71
presentes, 48, 0.01, 75.73
nuestras, 48, 0.01, 75.74
huésped, 48, 0.01, 75.75
hacienda, 48, 0.01, 75.76
fuerzas, 48, 0.01, 75.78
especialmente, 48, 0.01, 75.79
dónde, 48, 0.01, 75.80
dentro, 48, 0.01, 75.81
deben, 48, 0.01, 75.83
bondad, 48, 0.01, 75.84
andaba, 48, 0.01, 75.85
acá, 48, 0.01, 75.86
vestidos, 47, 0.01, 75.88
verdaderamente, 47, 0.01, 75.89
término, 47, 0.01, 75.90
sucedido, 47, 0.01, 75.91
señoras, 47, 0.01, 75.93
pusieron, 47, 0.01, 75.94
pocos, 47, 0.01, 75.95
pidió, 47, 0.01, 75.96
perder, 47, 0.01, 75.98
hacia, 47, 0.01, 75.99
género, 47, 0.01, 76.00
esté, 47, 0.01, 76.01
enemigos, 47, 0.01, 76.02
dices, 47, 0.01, 76.04
dejado, 47, 0.01, 76.05
dan, 47, 0.01, 76.06
burla, 47, 0.01, 76.07
todavía, 46, 0.01, 76.09
santa, 46, 0.01, 76.10
sabio, 46, 0.01, 76.11
sabes, 46, 0.01, 76.12
respuesta, 46, 0.01, 76.13
real, 46, 0.01, 76.15
opinión, 46, 0.01, 76.16
muestra, 46, 0.01, 76.17
llegado, 46, 0.01, 76.18
fueran, 46, 0.01, 76.19
esas, 46, 0.01, 76.21
efeto, 46, 0.01, 76.22
cueva, 46, 0.01, 76.23
conocido, 46, 0.01, 76.24
conocer, 46, 0.01, 76.25
