word, count, percent, cum
stairs, 16, 0.01, 82.07
spoken, 16, 0.01, 82.08
seem, 16, 0.01, 82.10
resentment, 16, 0.01, 82.11
report, 16, 0.01, 82.12
removed, 16, 0.01, 82.14
related, 16, 0.01, 82.15
readily, 16, 0.01, 82.16
promise, 16, 0.01, 82.18
prevent, 16, 0.01, 82.19
pass, 16, 0.01, 82.20
open, 16, 0.01, 82.22
nobody, 16, 0.01, 82.23
lizzy”, 16, 0.01, 82.24
letters, 16, 0.01, 82.26
generally, 16, 0.01, 82.27
forget, 16, 0.01, 82.28
fond, 16, 0.01, 82.29
favour, 16, 0.01, 82.31
expectation, 16, 0.01, 82.32
engagement, 16, 0.01, 82.33
dine, 16, 0.01, 82.35
dearest, 16, 0.01, 82.36
conviction, 16, 0.01, 82.37
composure, 16, 0.01, 82.39
companion, 16, 0.01, 82.40
chose, 16, 0.01, 82.41
choose, 16, 0.01, 82.43
catherine’s, 16, 0.01, 82.44
became, 16, 0.01, 82.45
ashamed, 16, 0.01, 82.47
accepted, 16, 0.01, 82.48
“well, 15, 0.01, 82.49
“to, 15, 0.01, 82.50
“the, 15, 0.01, 82.52
“mr, 15, 0.01, 82.53
“as, 15, 0.01, 82.54
worth, 15, 0.01, 82.55
window, 15, 0.01, 82.57
view, 15, 0.01, 82.58
success, 15, 0.01, 82.59
street, 15, 0.01, 82.60
smiled, 15, 0.01, 82.61
sit, 15, 0.01, 82.63
servant, 15, 0.01, 82.64
seated, 15, 0.01, 82.65
scene, 15, 0.01, 82.66
saturday, 15, 0.01, 82.68
prevailed, 15, 0.01, 82.69
period, 15, 0.01, 82.70
