index, word, count, percent, cum
2675,watchfulness, 4, 0.00, 88.23
2676,washington, 4, 0.00, 88.23
2677,want”, 4, 0.00, 88.24
2678,voice;, 4, 0.00, 88.24
2679,visage, 4, 0.00, 88.24
2680,violently, 4, 0.00, 88.25
2681,ville, 4, 0.00, 88.25
2682,vile, 4, 0.00, 88.25
2683,viii, 4, 0.00, 88.26
2684,vii, 4, 0.00, 88.26
2685,vehicle, 4, 0.00, 88.26
2686,vast, 4, 0.00, 88.26
2687,variety, 4, 0.00, 88.27
2688,vanished, 4, 0.00, 88.27
2689,vague, 4, 0.00, 88.27
2690,vacation, 4, 0.00, 88.28
2691,using, 4, 0.00, 88.28
2692,us;, 4, 0.00, 88.28
2693,upper, 4, 0.00, 88.28
2694,unusually, 4, 0.00, 88.29
2695,unlike, 4, 0.00, 88.29
2696,unless, 4, 0.00, 88.29
2697,understanding, 4, 0.00, 88.30
2698,twilight, 4, 0.00, 88.30
2699,truth”, 4, 0.00, 88.30
2700,troublesome, 4, 0.00, 88.31
2701,troubles, 4, 0.00, 88.31
2702,tricoloured, 4, 0.00, 88.31
2703,treason, 4, 0.00, 88.31
2704,traversed, 4, 0.00, 88.32
2705,train, 4, 0.00, 88.32
2706,track, 4, 0.00, 88.32
2707,tossed, 4, 0.00, 88.33
2708,topic, 4, 0.00, 88.33
2709,tolerated, 4, 0.00, 88.33
2710,throwing, 4, 0.00, 88.33
2711,thought”, 4, 0.00, 88.34
2712,thoughtfully, 4, 0.00, 88.34
2713,thoroughly, 4, 0.00, 88.34
2714,thinks, 4, 0.00, 88.35
2715,thick, 4, 0.00, 88.35
2716,that;, 4, 0.00, 88.35
2717,thanked, 4, 0.00, 88.36
2718,terrors, 4, 0.00, 88.36
2719,terrace, 4, 0.00, 88.36
2720,terms, 4, 0.00, 88.36
2721,tenderness, 4, 0.00, 88.37
2722,tenderly, 4, 0.00, 88.37
2723,telling, 4, 0.00, 88.37
2724,tavern, 4, 0.00, 88.38
2725,takes, 4, 0.00, 88.38
2726,system, 4, 0.00, 88.38
2727,syllable, 4, 0.00, 88.39
2728,swung, 4, 0.00, 88.39
2729,suspicions, 4, 0.00, 88.39
2730,suspended, 4, 0.00, 88.39
2731,sure”, 4, 0.00, 88.40
2732,summon, 4, 0.00, 88.40
2733,sufferer, 4, 0.00, 88.40
2734,succession, 4, 0.00, 88.41
2735,substance, 4, 0.00, 88.41
2736,studious, 4, 0.00, 88.41
2737,stryver”, 4, 0.00, 88.41
2738,striving, 4, 0.00, 88.42
2739,stress, 4, 0.00, 88.42
2740,stream, 4, 0.00, 88.42
2741,stony, 4, 0.00, 88.43
2742,sternly, 4, 0.00, 88.43
2743,steeped, 4, 0.00, 88.43
2744,steadfastly, 4, 0.00, 88.44
2745,stayed, 4, 0.00, 88.44
2746,stationed, 4, 0.00, 88.44
2747,startled, 4, 0.00, 88.44
2748,starting, 4, 0.00, 88.45
2749,stare, 4, 0.00, 88.45
2750,stake, 4, 0.00, 88.45
2751,squaring, 4, 0.00, 88.46
2752,spite, 4, 0.00, 88.46
2753,spiky, 4, 0.00, 88.46
2754,speed, 4, 0.00, 88.46
2755,spectral, 4, 0.00, 88.47
2756,sounding, 4, 0.00, 88.47
2757,sounded, 4, 0.00, 88.47
2758,souls, 4, 0.00, 88.48
2759,sorts, 4, 0.00, 88.48
2760,solitude, 4, 0.00, 88.48
2761,snuff, 4, 0.00, 88.49
2762,smoked, 4, 0.00, 88.49
2763,smell, 4, 0.00, 88.49
2764,sleeper, 4, 0.00, 88.49
2765,size, 4, 0.00, 88.50
2766,sister;, 4, 0.00, 88.50
2767,silk, 4, 0.00, 88.50
2768,sick, 4, 0.00, 88.51
2769,shrill, 4, 0.00, 88.51
2770,shrewsbury, 4, 0.00, 88.51
2771,shirt, 4, 0.00, 88.51
2772,shillings, 4, 0.00, 88.52
2773,sexes, 4, 0.00, 88.52
2774,sentiment, 4, 0.00, 88.52
2775,seeming, 4, 0.00, 88.53
2776,secrecy, 4, 0.00, 88.53
2777,scraps, 4, 0.00, 88.53
2778,scarf, 4, 0.00, 88.54
2779,scanty, 4, 0.00, 88.54
2780,sank, 4, 0.00, 88.54
2781,sanctuary, 4, 0.00, 88.54
2782,samson, 4, 0.00, 88.55
2783,saith, 4, 0.00, 88.55
2784,safest, 4, 0.00, 88.55
2785,rusty, 4, 0.00, 88.56
2786,rustled, 4, 0.00, 88.56
2787,rush, 4, 0.00, 88.56
2788,rumour, 4, 0.00, 88.56
2789,rubbing, 4, 0.00, 88.57
2790,routine, 4, 0.00, 88.57
2791,roger, 4, 0.00, 88.57
2792,robbed, 4, 0.00, 88.58
2793,roadside, 4, 0.00, 88.58
2794,revolutionary, 4, 0.00, 88.58
2795,reversed, 4, 0.00, 88.59
2796,returning, 4, 0.00, 88.59
2797,retire, 4, 0.00, 88.59
2798,resurrection, 4, 0.00, 88.59
2799,resuming, 4, 0.00, 88.60
2800,responsible, 4, 0.00, 88.60
2801,response, 4, 0.00, 88.60
2802,responded, 4, 0.00, 88.61
2803,resolute, 4, 0.00, 88.61
2804,requested, 4, 0.00, 88.61
2805,repressed, 4, 0.00, 88.61
2806,represent, 4, 0.00, 88.62
2807,repose, 4, 0.00, 88.62
2808,rent, 4, 0.00, 88.62
2809,remonstrance, 4, 0.00, 88.63
2810,remedy, 4, 0.00, 88.63
2811,remark, 4, 0.00, 88.63
2812,remains, 4, 0.00, 88.64
2813,relinquished, 4, 0.00, 88.64
2814,religious, 4, 0.00, 88.64
2815,reliance, 4, 0.00, 88.64
2816,relative, 4, 0.00, 88.65
2817,relapse, 4, 0.00, 88.65
2818,regretted, 4, 0.00, 88.65
2819,regarding, 4, 0.00, 88.66
2820,refuse, 4, 0.00, 88.66
2821,refreshment, 4, 0.00, 88.66
2822,reflection, 4, 0.00, 88.66
2823,reflected, 4, 0.00, 88.67
2824,reflect, 4, 0.00, 88.67
2825,reduced, 4, 0.00, 88.67
2826,reddening, 4, 0.00, 88.68
2827,reddened, 4, 0.00, 88.68
2828,recorded, 4, 0.00, 88.68
2829,recognise, 4, 0.00, 88.69
2830,receive, 4, 0.00, 88.69
2831,recalling, 4, 0.00, 88.69
2832,reality, 4, 0.00, 88.69
2833,reach, 4, 0.00, 88.70
2834,rattled, 4, 0.00, 88.70
2835,rate, 4, 0.00, 88.70
2836,rank, 4, 0.00, 88.71
2837,questioner, 4, 0.00, 88.71
2838,pushed, 4, 0.00, 88.71
2839,pursuing, 4, 0.00, 88.71
2840,purposeless, 4, 0.00, 88.72
2841,pure, 4, 0.00, 88.72
2842,protested, 4, 0.00, 88.72
2843,protection, 4, 0.00, 88.73
2844,proper, 4, 0.00, 88.73
2845,prolonged, 4, 0.00, 88.73
2846,progress, 4, 0.00, 88.74
2847,produce, 4, 0.00, 88.74
2848,privilege, 4, 0.00, 88.74
2849,prevalent, 4, 0.00, 88.74
2850,preserved, 4, 0.00, 88.75
2851,prefer, 4, 0.00, 88.75
2852,prayed, 4, 0.00, 88.75
2853,practised, 4, 0.00, 88.76
2854,powers, 4, 0.00, 88.76
2855,posthorses, 4, 0.00, 88.76
2856,possible”, 4, 0.00, 88.76
2857,possibility, 4, 0.00, 88.77
2858,possession, 4, 0.00, 88.77
2859,pondering, 4, 0.00, 88.77
2860,police, 4, 0.00, 88.78
2861,pleaded, 4, 0.00, 88.78
2862,playing, 4, 0.00, 88.78
2863,pipes, 4, 0.00, 88.79
2864,pikes, 4, 0.00, 88.79
2865,pike, 4, 0.00, 88.79
2866,pictured, 4, 0.00, 88.79
2867,picked, 4, 0.00, 88.80
2868,philosophy, 4, 0.00, 88.80
2869,persisted, 4, 0.00, 88.80
2870,permitted, 4, 0.00, 88.81
2871,perception, 4, 0.00, 88.81
2872,perceived, 4, 0.00, 88.81
2873,people’s, 4, 0.00, 88.81
2874,peeping, 4, 0.00, 88.82
2875,peeped, 4, 0.00, 88.82
2876,peculiarity, 4, 0.00, 88.82
2877,peasants, 4, 0.00, 88.83
2878,pattern, 4, 0.00, 88.83
2879,patients, 4, 0.00, 88.83
2880,partly, 4, 0.00, 88.84
2881,panting, 4, 0.00, 88.84
2882,pains, 4, 0.00, 88.84
2883,packet, 4, 0.00, 88.84
2884,pacing, 4, 0.00, 88.85
2885,paces, 4, 0.00, 88.85
2886,pace, 4, 0.00, 88.85
2887,own”, 4, 0.00, 88.86
2888,other”, 4, 0.00, 88.86
2889,orphan, 4, 0.00, 88.86
2890,oldfashioned, 4, 0.00, 88.87
2891,offence, 4, 0.00, 88.87
2892,occasions, 4, 0.00, 88.87
2893,occasional, 4, 0.00, 88.87
2894,observant, 4, 0.00, 88.88
2895,numbers, 4, 0.00, 88.88
2896,no”, 4, 0.00, 88.88
2897,nothing”, 4, 0.00, 88.89
2898,notes, 4, 0.00, 88.89
2899,nonsense, 4, 0.00, 88.89
2900,no;, 4, 0.00, 88.89
2901,nightcaps, 4, 0.00, 88.90
2902,nice, 4, 0.00, 88.90
2903,newly, 4, 0.00, 88.90
2904,neglected, 4, 0.00, 88.91
2905,needed, 4, 0.00, 88.91
2906,neat, 4, 0.00, 88.91
2907,mysteries, 4, 0.00, 88.92
2908,myself”, 4, 0.00, 88.92
2909,music, 4, 0.00, 88.92
2910,muffled, 4, 0.00, 88.92
2911,mouths, 4, 0.00, 88.93
2912,mounted, 4, 0.00, 88.93
2913,mostly, 4, 0.00, 88.93
2914,moment’s, 4, 0.00, 88.94
2915,momentary, 4, 0.00, 88.94
2916,modestly, 4, 0.00, 88.94
2917,mode, 4, 0.00, 88.94
2918,misty, 4, 0.00, 88.95
2919,misgiving, 4, 0.00, 88.95
2920,minister, 4, 0.00, 88.95
2921,mine”, 4, 0.00, 88.96
2922,mincing, 4, 0.00, 88.96
2923,methodical, 4, 0.00, 88.96
2924,merits, 4, 0.00, 88.97
2925,mental, 4, 0.00, 88.97
2926,mended, 4, 0.00, 88.97
2927,memorable, 4, 0.00, 88.97
2928,members, 4, 0.00, 88.98
2929,medicines, 4, 0.00, 88.98
2930,medical, 4, 0.00, 88.98
2931,meat, 4, 0.00, 88.99
2932,measured, 4, 0.00, 88.99
2933,measure, 4, 0.00, 88.99
2934,mass, 4, 0.00, 88.99
2935,mask, 4, 0.00, 89.00
2936,manners, 4, 0.00, 89.00
2937,mail”, 4, 0.00, 89.00
2938,madness, 4, 0.00, 89.01
2939,luck, 4, 0.00, 89.01
2940,lowest, 4, 0.00, 89.01
2941,lowered, 4, 0.00, 89.02
2942,love”, 4, 0.00, 89.02
2943,loudly, 4, 0.00, 89.02
2944,louder, 4, 0.00, 89.02
2945,long”, 4, 0.00, 89.03
2946,lofty, 4, 0.00, 89.03
2947,lodgings, 4, 0.00, 89.03
2948,locks, 4, 0.00, 89.04
2949,lock, 4, 0.00, 89.04
2950,live”, 4, 0.00, 89.04
2951,live:, 4, 0.00, 89.04
2952,list, 4, 0.00, 89.05
2953,like”, 4, 0.00, 89.05
2954,leaf, 4, 0.00, 89.05
2955,leader, 4, 0.00, 89.06
2956,lately, 4, 0.00, 89.06
2957,larger, 4, 0.00, 89.06
2958,language, 4, 0.00, 89.07
2959,landscape, 4, 0.00, 89.07
2960,lame, 4, 0.00, 89.07
2961,kneeling, 4, 0.00, 89.07
2962,kneel, 4, 0.00, 89.08
2963,kinds, 4, 0.00, 89.08
2964,kindly, 4, 0.00, 89.08
2965,joker, 4, 0.00, 89.09
2966,ix, 4, 0.00, 89.09
2967,involved, 4, 0.00, 89.09
2968,invisible, 4, 0.00, 89.09
2969,interview, 4, 0.00, 89.10
2970,interval, 4, 0.00, 89.10
2971,interrupted, 4, 0.00, 89.10
2972,intend, 4, 0.00, 89.11
2973,intelligible, 4, 0.00, 89.11
2974,instruments, 4, 0.00, 89.11
2975,instinctive, 4, 0.00, 89.12
2976,instance, 4, 0.00, 89.12
2977,inspired, 4, 0.00, 89.12
2978,inscription, 4, 0.00, 89.12
2979,inquiring, 4, 0.00, 89.13
2980,inn, 4, 0.00, 89.13
2981,ingenuity, 4, 0.00, 89.13
2982,infinite, 4, 0.00, 89.14
2983,individual, 4, 0.00, 89.14
2984,indispensable, 4, 0.00, 89.14
2985,imprisoned, 4, 0.00, 89.14
2986,impressed, 4, 0.00, 89.15
2987,importance, 4, 0.00, 89.15
2988,implored, 4, 0.00, 89.15
2989,impatient, 4, 0.00, 89.16
2990,immediate, 4, 0.00, 89.16
2991,illustration, 4, 0.00, 89.16
2992,idle, 4, 0.00, 89.17
2993,identify, 4, 0.00, 89.17
2994,husband”, 4, 0.00, 89.17
2995,hung, 4, 0.00, 89.17
2996,horizontal, 4, 0.00, 89.18
2997,hopping, 4, 0.00, 89.18
2998,honourable, 4, 0.00, 89.18
2999,homage, 4, 0.00, 89.19
3000,hoarse, 4, 0.00, 89.19
3001,hillside, 4, 0.00, 89.19
3002,he’ll, 4, 0.00, 89.19
3003,her:, 4, 0.00, 89.20
3004,henceforth, 4, 0.00, 89.20
3005,heaving, 4, 0.00, 89.20
3006,hear”, 4, 0.00, 89.21
3007,heaps, 4, 0.00, 89.21
3008,head;, 4, 0.00, 89.21
3009,hay, 4, 0.00, 89.22
3010,hastily, 4, 0.00, 89.22
3011,harsh, 4, 0.00, 89.22
3012,handkerchief, 4, 0.00, 89.22
3013,hail, 4, 0.00, 89.23
3014,habits, 4, 0.00, 89.23
3015,guess, 4, 0.00, 89.23
3016,guarded, 4, 0.00, 89.24
3017,growled, 4, 0.00, 89.24
3018,grain, 4, 0.00, 89.24
3019,grace, 4, 0.00, 89.24
3020,gone;, 4, 0.00, 89.25
3021,goldenhaired, 4, 0.00, 89.25
3022,god”, 4, 0.00, 89.25
3023,glow, 4, 0.00, 89.26
3024,gloomily, 4, 0.00, 89.26
3025,glaring, 4, 0.00, 89.26
3026,giant, 4, 0.00, 89.27
3027,gentlemen”, 4, 0.00, 89.27
3028,generally, 4, 0.00, 89.27
3029,gaunt, 4, 0.00, 89.27
3030,gaolers, 4, 0.00, 89.28
3031,games, 4, 0.00, 89.28
3032,game, 4, 0.00, 89.28
3033,gabelle’s, 4, 0.00, 89.29
3034,furies, 4, 0.00, 89.29
3035,fur, 4, 0.00, 89.29
3036,fully, 4, 0.00, 89.29
3037,fruits, 4, 0.00, 89.30
3038,frown, 4, 0.00, 89.30
3039,friday, 4, 0.00, 89.30
3040,fortunes, 4, 0.00, 89.31
3041,formerly, 4, 0.00, 89.31
3042,formal, 4, 0.00, 89.31
3043,force”, 4, 0.00, 89.32
3044,food, 4, 0.00, 89.32
3045,flaxen, 4, 0.00, 89.32
3046,flash, 4, 0.00, 89.32
3047,flaring, 4, 0.00, 89.33
3048,flame, 4, 0.00, 89.33
3049,flambeau, 4, 0.00, 89.33
3050,flag, 4, 0.00, 89.34
3051,fixedly, 4, 0.00, 89.34
3052,fitted, 4, 0.00, 89.34
3053,fishing, 4, 0.00, 89.34
3054,fish, 4, 0.00, 89.35
3055,firm, 4, 0.00, 89.35
3056,firewood, 4, 0.00, 89.35
3057,finding, 4, 0.00, 89.36
3058,filling, 4, 0.00, 89.36
3059,fight, 4, 0.00, 89.36
3060,fidelity, 4, 0.00, 89.37
3061,fever, 4, 0.00, 89.37
3062,feigned, 4, 0.00, 89.37
3063,feelings, 4, 0.00, 89.37
3064,features, 4, 0.00, 89.38
3065,fault, 4, 0.00, 89.38
3066,fatigued, 4, 0.00, 89.38
3067,faltering, 4, 0.00, 89.39
3068,extremely, 4, 0.00, 89.39
3069,extending, 4, 0.00, 89.39
3070,expressed, 4, 0.00, 89.40
3071,experience, 4, 0.00, 89.40
3072,existence, 4, 0.00, 89.40
3073,executed, 4, 0.00, 89.40
3074,exalted, 4, 0.00, 89.41
3075,everywhere, 4, 0.00, 89.41
3076,entirely, 4, 0.00, 89.41
3077,entering, 4, 0.00, 89.42
3078,enjoyment, 4, 0.00, 89.42
3079,english”, 4, 0.00, 89.42
3080,endurance, 4, 0.00, 89.42
3081,ended, 4, 0.00, 89.43
3082,encountered, 4, 0.00, 89.43
3083,encompassed, 4, 0.00, 89.43
3084,employment, 4, 0.00, 89.44
3085,emphatic, 4, 0.00, 89.44
3086,emotion, 4, 0.00, 89.44
3087,emigrant”, 4, 0.00, 89.45
3088,embraces, 4, 0.00, 89.45
3089,elbows, 4, 0.00, 89.45
3090,edge, 4, 0.00, 89.45
3091,easier, 4, 0.00, 89.46
3092,d’ye, 4, 0.00, 89.46
3093,dwell, 4, 0.00, 89.46
3094,dusk, 4, 0.00, 89.47
3095,due, 4, 0.00, 89.47
3096,drunken, 4, 0.00, 89.47
3097,drum, 4, 0.00, 89.47
3098,drooped, 4, 0.00, 89.48
3099,dreadfully, 4, 0.00, 89.48
3100,doubts, 4, 0.00, 89.48
3101,door”, 4, 0.00, 89.49
3102,done”, 4, 0.00, 89.49
3103,domestic, 4, 0.00, 89.49
3104,dock, 4, 0.00, 89.50
3105,dispersed, 4, 0.00, 89.50
3106,disorder, 4, 0.00, 89.50
3107,discourse, 4, 0.00, 89.50
3108,disclosure, 4, 0.00, 89.51
3109,disagreeable, 4, 0.00, 89.51
3110,dingy, 4, 0.00, 89.51
3111,dine, 4, 0.00, 89.52
3112,despair, 4, 0.00, 89.52
3113,desirable, 4, 0.00, 89.52
3114,desert, 4, 0.00, 89.52
3115,delicately, 4, 0.00, 89.53
3116,deliberately, 4, 0.00, 89.53
3117,dejected, 4, 0.00, 89.53
3118,defiance, 4, 0.00, 89.54
3119,deference, 4, 0.00, 89.54
3120,deeds, 4, 0.00, 89.54
3121,deceive, 4, 0.00, 89.55
3122,dearer, 4, 0.00, 89.55
3123,dead’, 4, 0.00, 89.55
3124,deadly, 4, 0.00, 89.55
3125,darted, 4, 0.00, 89.56
3126,darnay;, 4, 0.00, 89.56
3127,dance, 4, 0.00, 89.56
3128,custom, 4, 0.00, 89.57
3129,crowds, 4, 0.00, 89.57
3130,crouching, 4, 0.00, 89.57
3131,crept, 4, 0.00, 89.57
3132,cows, 4, 0.00, 89.58
3133,court”, 4, 0.00, 89.58
3134,courtly, 4, 0.00, 89.58
3135,couldn’t, 4, 0.00, 89.59
3136,corn, 4, 0.00, 89.59
3137,conveyed, 4, 0.00, 89.59
3138,control, 4, 0.00, 89.60
3139,contemplating, 4, 0.00, 89.60
3140,conspicuous, 4, 0.00, 89.60
3141,considering, 4, 0.00, 89.60
3142,considerable, 4, 0.00, 89.61
3143,consequently, 4, 0.00, 89.61
3144,consequences, 4, 0.00, 89.61
3145,consequence, 4, 0.00, 89.62
3146,consent, 4, 0.00, 89.62
3147,connection, 4, 0.00, 89.62
3148,confidential, 4, 0.00, 89.62
3149,conducted, 4, 0.00, 89.63
3150,conduct, 4, 0.00, 89.63
3151,concerning, 4, 0.00, 89.63
3152,concentrated, 4, 0.00, 89.64
3153,comprehend, 4, 0.00, 89.64
3154,compose, 4, 0.00, 89.64
3155,complexion, 4, 0.00, 89.65
3156,completely, 4, 0.00, 89.65
3157,comparison, 4, 0.00, 89.65
3158,communicate, 4, 0.00, 89.65
3159,commended, 4, 0.00, 89.66
3160,coffin, 4, 0.00, 89.66
3161,coffeeroom, 4, 0.00, 89.66
3162,coaches, 4, 0.00, 89.67
3163,clutched, 4, 0.00, 89.67
3164,clouded, 4, 0.00, 89.67
3165,cloak, 4, 0.00, 89.67
3166,clenched, 4, 0.00, 89.68
3167,cleared, 4, 0.00, 89.68
3168,clapping, 4, 0.00, 89.68
3169,circle, 4, 0.00, 89.69
3170,choice, 4, 0.00, 89.69
3171,chest, 4, 0.00, 89.69
3172,checked, 4, 0.00, 89.70
3173,chase, 4, 0.00, 89.70
3174,charming, 4, 0.00, 89.70
3175,chairs, 4, 0.00, 89.70
3176,certificate, 4, 0.00, 89.71
3177,centre, 4, 0.00, 89.71
3178,causes, 4, 0.00, 89.71
3179,catch, 4, 0.00, 89.72
3180,cases, 4, 0.00, 89.72
3181,cart, 4, 0.00, 89.72
3182,carmagnole, 4, 0.00, 89.72
3183,careful, 4, 0.00, 89.73
3184,capital, 4, 0.00, 89.73
3185,cannon, 4, 0.00, 89.73
3186,candles, 4, 0.00, 89.74
3187,busily, 4, 0.00, 89.74
3188,built, 4, 0.00, 89.74
3189,brutus, 4, 0.00, 89.75
3190,bridle, 4, 0.00, 89.75
3191,bowl, 4, 0.00, 89.75
3192,bowing, 4, 0.00, 89.75
3193,borne, 4, 0.00, 89.76
3194,boot, 4, 0.00, 89.76
3195,bonnet, 4, 0.00, 89.76
3196,boiling, 4, 0.00, 89.77
3197,blunderbuss, 4, 0.00, 89.77
3198,blueflies, 4, 0.00, 89.77
3199,blows, 4, 0.00, 89.77
3200,blooming, 4, 0.00, 89.78
3201,blade, 4, 0.00, 89.78
3202,blackened, 4, 0.00, 89.78
3203,bite, 4, 0.00, 89.79
3204,birth, 4, 0.00, 89.79
3205,bid, 4, 0.00, 89.79
3206,bewildered, 4, 0.00, 89.80
3207,better”, 4, 0.00, 89.80
3208,besought, 4, 0.00, 89.80
3209,belonging, 4, 0.00, 89.80
3210,beheld, 4, 0.00, 89.81
3211,beard, 4, 0.00, 89.81
3212,basket, 4, 0.00, 89.81
3213,back”, 4, 0.00, 89.82
3214,bachelor, 4, 0.00, 89.82
3215,awakened, 4, 0.00, 89.82
3216,awaken, 4, 0.00, 89.82
3217,attachment, 4, 0.00, 89.83
3218,assumed, 4, 0.00, 89.83
3219,assistance, 4, 0.00, 89.83
3220,asks, 4, 0.00, 89.84
3221,ashamed, 4, 0.00, 89.84
3222,arts, 4, 0.00, 89.84
3223,arrive, 4, 0.00, 89.85
3224,arms;, 4, 0.00, 89.85
3225,appearing, 4, 0.00, 89.85
3226,anguish, 4, 0.00, 89.85
3227,ambition, 4, 0.00, 89.86
3228,alone”, 4, 0.00, 89.86
3229,allowed, 4, 0.00, 89.86
3230,all;, 4, 0.00, 89.87
3231,alarming, 4, 0.00, 89.87
3232,agreed, 4, 0.00, 89.87
3233,ages, 4, 0.00, 89.88
3234,afresh, 4, 0.00, 89.88
3235,affected, 4, 0.00, 89.88
3236,afar, 4, 0.00, 89.88
3237,advice, 4, 0.00, 89.89
3238,advancing, 4, 0.00, 89.89
3239,admitted, 4, 0.00, 89.89
3240,admiring, 4, 0.00, 89.90
3241,admirable, 4, 0.00, 89.90
3242,adjoining, 4, 0.00, 89.90
3243,additional, 4, 0.00, 89.90
3244,active, 4, 0.00, 89.91
3245,accursed, 4, 0.00, 89.91
3246,accompany, 4, 0.00, 89.91
3247,accompanied, 4, 0.00, 89.92
3248,access, 4, 0.00, 89.92
3249,accept, 4, 0.00, 89.92
3250,abundant, 4, 0.00, 89.93
3251,absorbed, 4, 0.00, 89.93
3252,“‘doctor, 3, 0.00, 89.93
3253,“would, 3, 0.00, 89.93
3254,“willingly, 3, 0.00, 89.93
3255,“why”, 3, 0.00, 89.94
3256,“which, 3, 0.00, 89.94
3257,“where”, 3, 0.00, 89.94
3258,“were, 3, 0.00, 89.94
3259,“was, 3, 0.00, 89.95
3260,“two, 3, 0.00, 89.95
3261,“touch, 3, 0.00, 89.95
3262,“ten, 3, 0.00, 89.95
3263,“speak, 3, 0.00, 89.95
3264,“since, 3, 0.00, 89.96
3265,“show, 3, 0.00, 89.96
3266,“see”, 3, 0.00, 89.96
3267,“remember, 3, 0.00, 89.96
3268,“much, 3, 0.00, 89.97
3269,“magnificent”, 3, 0.00, 89.97
3270,“just, 3, 0.00, 89.97
3271,“hold, 3, 0.00, 89.97
3272,“hah”, 3, 0.00, 89.97
3273,“hah, 3, 0.00, 89.98
3274,“give, 3, 0.00, 89.98
3275,“down, 3, 0.00, 89.98
3276,“dead”, 3, 0.00, 89.98
3277,“courage, 3, 0.00, 89.99
3278,“can, 3, 0.00, 89.99
3279,“buried, 3, 0.00, 89.99
3280,“bring, 3, 0.00, 89.99
3281,“blest, 3, 0.00, 89.99
3282,“ay, 3, 0.00, 90.00
3283,“apparently, 3, 0.00, 90.00
3284,“any, 3, 0.00, 90.00
3285,“an, 3, 0.00, 90.00
3286,“almost, 3, 0.00, 90.01
3287,“alexandre, 3, 0.00, 90.01
3288,“after, 3, 0.00, 90.01
3289,“about, 3, 0.00, 90.01
3290,‘in, 3, 0.00, 90.01
3291,‘hush’, 3, 0.00, 90.02
3292,you’d, 3, 0.00, 90.02
3293,youthful, 3, 0.00, 90.02
3294,yourselves, 3, 0.00, 90.02
3295,yourself”, 3, 0.00, 90.03
3296,yonder, 3, 0.00, 90.03
3297,yielding, 3, 0.00, 90.03
3298,yield, 3, 0.00, 90.03
3299,yaha, 3, 0.00, 90.03
3300,wretch, 3, 0.00, 90.04
3301,would”, 3, 0.00, 90.04
3302,world”, 3, 0.00, 90.04
3303,workmen, 3, 0.00, 90.04
3304,workman, 3, 0.00, 90.05
3305,workings, 3, 0.00, 90.05
3306,woollen, 3, 0.00, 90.05
3307,woods, 3, 0.00, 90.05
3308,woodman, 3, 0.00, 90.05
3309,won, 3, 0.00, 90.06
3310,women’s, 3, 0.00, 90.06
3311,wives, 3, 0.00, 90.06
3312,wittles, 3, 0.00, 90.06
3313,winning, 3, 0.00, 90.06
3314,winking, 3, 0.00, 90.07
3315,windy, 3, 0.00, 90.07
3316,willing, 3, 0.00, 90.07
3317,wife’s, 3, 0.00, 90.07
3318,widow, 3, 0.00, 90.08
3319,wicket, 3, 0.00, 90.08
3320,wherein, 3, 0.00, 90.08
3321,well;, 3, 0.00, 90.08
3322,welcome, 3, 0.00, 90.08
3323,weathers, 3, 0.00, 90.09
3324,was”, 3, 0.00, 90.09
3325,warn’t, 3, 0.00, 90.09
3326,warmly, 3, 0.00, 90.09
3327,ward, 3, 0.00, 90.10
3328,waiter, 3, 0.00, 90.10
3329,waistcoat, 3, 0.00, 90.10
3330,waistband, 3, 0.00, 90.10
3331,vulgar, 3, 0.00, 90.10
3332,voluntarily, 3, 0.00, 90.11
3333,vivid, 3, 0.00, 90.11
3334,vision, 3, 0.00, 90.11
3335,virtuous, 3, 0.00, 90.11
3336,vexed, 3, 0.00, 90.12
3337,vestige, 3, 0.00, 90.12
3338,vendor, 3, 0.00, 90.12
3339,vaulted, 3, 0.00, 90.12
3340,value, 3, 0.00, 90.12
3341,valuable, 3, 0.00, 90.13
3342,utterly, 3, 0.00, 90.13
3343,utter, 3, 0.00, 90.13
3344,up”, 3, 0.00, 90.13
3345,uproar, 3, 0.00, 90.14
3346,upright, 3, 0.00, 90.14
3347,unwillingness, 3, 0.00, 90.14
3348,unwholesome, 3, 0.00, 90.14
3349,unsteady, 3, 0.00, 90.14
3350,unreal, 3, 0.00, 90.15
3351,unquestionably, 3, 0.00, 90.15
3352,unintelligible, 3, 0.00, 90.15
3353,unimpeachable, 3, 0.00, 90.15
3354,unhappily, 3, 0.00, 90.16
3355,unfinished, 3, 0.00, 90.16
3356,unexpectedly, 3, 0.00, 90.16
3357,uneasy, 3, 0.00, 90.16
3358,uneasily, 3, 0.00, 90.16
3359,undoubtedly, 3, 0.00, 90.17
3360,undertakers, 3, 0.00, 90.17
3361,understand”, 3, 0.00, 90.17
3362,underground, 3, 0.00, 90.17
3363,uncertainty, 3, 0.00, 90.18
3364,unaccountably, 3, 0.00, 90.18
3365,ugly, 3, 0.00, 90.18
3366,tyrants, 3, 0.00, 90.18
3367,twentyfour, 3, 0.00, 90.18
3368,tumbril, 3, 0.00, 90.19
3369,trudged, 3, 0.00, 90.19
3370,trot, 3, 0.00, 90.19
3371,tricks, 3, 0.00, 90.19
3372,tremble, 3, 0.00, 90.20
3373,tree, 3, 0.00, 90.20
3374,traversing, 3, 0.00, 90.20
3375,transparent, 3, 0.00, 90.20
3376,tranquil, 3, 0.00, 90.20
3377,tradesmen, 3, 0.00, 90.21
3378,traces, 3, 0.00, 90.21
3379,to”, 3, 0.00, 90.21
